1772721062,0203000AFFFF00080AD7794048E17A3D000A0300
1772721062,02010004FFFF00100AD7794048E17A3D000A03000400DFFF00005C41
1772721062,02010001FFFF00100AD7794048E17A3D000A03000100C9FF00002441
1772721062,02010003FFFF00100AD7794048E17A3D000A03000300D6FF00005841
1772721062,02010005FFFF00100AD7794048E17A3D000A03000500D9FF00002041
1772721064,02030009FFFF0008B81E7B400000803D00090300
1772721064,02020008FFFF0010B81E7B400000803D000903000800DBFF00002441
1772721064,0202000700050010B81E7B400000803D000903000700E0FF00005C41
1772721064,02010001FFFF0010B81E7B400000803D000903000100DAFF00003441
1772721064,0202000600010010B81E7B400000803D000903000600D8FF00005C41
1772721064,02010005FFFF0010B81E7B400000803D000903000500E6FF00002441
1772721066,02020008000300085C8F7E408FC2753D00080200
1772721067,02010003FFFF00105C8F7E408FC2753D000802000300E2FF00005441
1772721068,020200070005000852B87E408FC2753D00070200
1772721069,02010005FFFF001052B87E408FC2753D000702000500D8FF00005041
1772721070,02020006000100081F8579408FC2753D00060200
1772721071,02010001FFFF00101F8579408FC2753D000602000100D4FF00005441
1772721072,02010005FFFF00081F857F4048E17A3D00050100
1772721074,02010004FFFF00089A998140D7A3703D00040100
1772721076,02010003FFFF0008295C814048E17A3D00030100
1772721080,02010001FFFF00081F857F40D7A3703D00010100
1772721082,0203000A000600080AD7794048E17A3D000A0301
1772721084,02020006000500100AD7794048E17A3D000A03010600E1FF00004441
1772721084,02030009000600083D0A7B400000803D00090301
1772721084,02010005FFFF00180AD7794048E17A3D000A03010600E1FF000044410500DBFF00002441
1772721086,02020008000500085C8F7E408FC2753D00080201
1772721088,02010005FFFF00105C8F7E408FC2753D000802010500D2FF00004441
1772721088,0202000700030008D7A37E408FC2753D00070201
1772721090,02010003FFFF0010D7A37E408FC2753D000702010300D9FF00001C41
1772721090,0202000600030008A47079408FC2753D00060201
1772721092,02010003FFFF0010A47079408FC2753D000602010300D3FF00002841
1772721092,02010005FFFF0008A4707F4048E17A3D00050101
1772721094,02010004FFFF00085C8F81408FC2753D00040101
1772721096,02010003FFFF0008AE47814048E17A3D00030101
1772721100,02010001FFFF00081F857F40D7A3703D00010101
1772721102,0203000A000600088FC2794048E17A3D000A0302
1772721104,02020006000300108FC2794048E17A3D000A03020600E1FF00004441
1772721104,0203000900060008C3F57A400000803D00090302
1772721106,0202000600030010C3F57A400000803D000903020600E1FF0000B840
1772721106,0202000800030008E17A7E408FC2753D00080202
1772721107,02010003FFFF0018C3F57A400000803D000903020600E1FF0000B8400300D5FF00005441
1772721108,02020007000500085C8F7E408FC2753D00070202
1772721108,02020007000500085C8F7E408FC2753D00070202
1772721110,02010005FFFF00105C8F7E408FC2753D000702020500D9FF00004841
1772721110,0202000600030008A47079408FC2753D00060202
1772721112,02010003FFFF0010A47079408FC2753D000602020300D6FF00001C41
1772721112,02010005FFFF0008295C7F4048E17A3D00050102
1772721114,02010004FFFF00081F8581408FC2753D00040102
1772721116,02010003FFFF0008713D814048E17A3D00030102
1772721120,02010001FFFF00081F857F40D7A3703D00010102
1772721123,0203000A000600088FC2794048E17A3D000A0303
1772721124,02020006000500108FC2794048E17A3D000A03030600E1FF00004C41
1772721125,0203000900070008C3F57A400000803D00090303
1772721125,02010005FFFF00188FC2794048E17A3D000A03030600E1FF00004C410500DBFF00002041
1772721127,020200080003000866667E408FC2753D00080203
1772721128,02010003FFFF001066667E408FC2753D000802030300E3FF00005841
1772721129,0202000700010008E17A7E408FC2753D00070203
1772721130,02010001FFFF0010E17A7E408FC2753D000702030100D7FF00005441
1772721131,0202000600010008295C79408FC2753D00060203
1772721132,02010001FFFF0010295C79408FC2753D000602030100D6FF00005441
1772721133,02010005FFFF0008295C7F400000803D00050103
1772721135,02010004FFFF00081F8581408FC2753D00040103
1772721137,02010003FFFF00083333814048E17A3D00030103
1772721141,02010001FFFF00081F857F40D7A3703D00010103
1772721143,0203000A0006000814AE794048E17A3D000A0304
1772721144,020200060003001014AE794048E17A3D000A03040600E1FF00004041
1772721145,020300090007000848E17A400000803D00090304
1772721145,02010003FFFF001814AE794048E17A3D000A03040600E1FF000040410300D5FF00002C41
1772721146,020200070001001048E17A400000803D000903040700DDFF00005841
1772721147,02010001FFFF001848E17A400000803D000903040700DDFF000058410100D8FF00005041
1772721149,020200070004000866667E408FC2753D00070204
1772721150,02010004FFFF001066667E408FC2753D000702040400E3FF00005C41
1772721151,0202000600050008AE4779408FC2753D00060204
1772721153,02010005FFFF0008AE477F4048E17A3D00050104
1772721155,02010004FFFF0008E17A81408FC2753D00040104
1772721157,02010003FFFF0008F628814048E17A3D00030104
1772721161,02010001FFFF00081F857F40D7A3703D00010104
1772721163,0203000A000800089A99794048E17A3D000A0305
1772721165,02020008000400109A99794048E17A3D000A03050800D4FF00002841
1772721165,0203000900060008CDCC7A400000803D00090305
1772721165,02010004FFFF00189A99794048E17A3D000A03050800D4FF000028410400DCFF00005041
1772721167,0202000800040008EC517E408FC2753D00080205
1772721169,02010004FFFF0010EC517E408FC2753D000802050400DAFF00005C41
1772721169,020200070003000866667E408FC2753D00070205
1772721171,02010003FFFF001066667E408FC2753D000702050300D9FF00002041
1772721171,0202000600040008AE4779408FC2753D00060205
1772721173,02010004FFFF0010AE4779408FC2753D000602050400D8FF00005C41
1772721173,02010005FFFF0008AE477F4048E17A3D00050105
1772721175,02010004FFFF0008E17A81408FC2753D00040105
1772721177,02010003FFFF0008B81E814048E17A3D00030105
1772721181,02010001FFFF00081F857F40D7A3703D00010105
1772721184,0203000A000600089A99794048E17A3D000A0306
1772721185,02020006000400109A99794048E17A3D000A03060600E2FF00004441
1772721185,0203000900080008CDCC7A400000803D00090306
1772721186,02010004FFFF00189A99794048E17A3D000A03060600E2FF000044410400D8FF00005041
1772721187,0202000800030010CDCC7A400000803D000903060800DAFF00004441
1772721187,02020008000400085C8F7C405C8F223E00080206
1772721188,02010003FFFF0018CDCC7A400000803D000903060800DAFF000044410300E3FF00005C41
1772721189,02010004FFFF00105C8F7C405C8F223E000802060400DDFF00005841
1772721189,0202000700010008EC517E408FC2753D00070206
1772721191,02010001FFFF0010EC517E408FC2753D000702060100D6FF00005441
1772721192,0202000600030008333379408FC2753D00060206
1772721193,02010003FFFF0010333379408FC2753D000602060300D4FF00002441
1772721193,02010005FFFF0008AE477F400000803D00050106
1772721195,02010004FFFF0008A47081408FC2753D00040106
1772721198,02010003FFFF00087B14814048E17A3D00030106
1772721201,02010001FFFF00081F857F40D7A3703D00010106
1772721204,0203000A000700089A99794048E17A3D000A0307
1772721205,02020007000400109A99794048E17A3D000A03070700E4FF00005841
1772721206,020300090008000852B87A400000803D00090307
1772721206,02010004FFFF00189A99794048E17A3D000A03070700E4FF000058410400E2FF00005841
1772721207,020200080004001052B87A400000803D000903070800DCFF00001841
1772721208,020200080003000848E17C401F850B3E00080207
1772721208,02010004FFFF001852B87A400000803D000903070800DCFF000018410400DDFF00005841
1772721210,0202000700050008713D7E408FC2753D00070207
1772721211,02010005FFFF0010713D7E408FC2753D000702070500D9FF00003041
1772721212,0202000600040008333379408FC2753D00060207
1772721213,02010004FFFF0010333379408FC2753D000602070400D8FF00006441
1772721214,02010005FFFF000833337F400000803D00050107
1772721216,02010004FFFF0008A47081408FC2753D00040107
1772721218,02010003FFFF00083D0A814048E17A3D00030107
1772721222,02010001FFFF00081F857F40D7A3703D00010107
1772721224,0203000A000800081F85794048E17A3D000A0308
1772721226,02020008000100101F85794048E17A3D000A03080800D5FF00004C41
1772721226,0203000900070008D7A37A400000803D00090308
1772721226,02010001FFFF00181F85794048E17A3D000A03080800D5FF00004C410100C4FF00005841
1772721228,0202000800040008713D7E408FC2753D00080208
1772721229,02010004FFFF0010713D7E408FC2753D000802080400DBFF00005041
1772721230,0202000700050008713D7E408FC2753D00070208
1772721232,02010005FFFF0010713D7E408FC2753D000702080500D8FF00004041
1772721232,0202000600050008333379408FC2753D00060208
1772721234,02010005FFFF0010333379408FC2753D000602080500D9FF00002041
1772721234,02010005FFFF0010333379408FC2753D000602080500D9FF00002041
1772721234,02010005FFFF0008295C7D4014AE273E00050108
1772721236,02010004FFFF0008A47081408FC2753D00040108
1772721238,02010003FFFF00083D0A814048E17A3D00030108
1772721242,02010001FFFF0008A4707F40D7A3703D00010108
1772721244,0203000A000800081F85794048E17A3D000A0309
1772721246,02020008000500101F85794048E17A3D000A03090800D4FF00004C41
1772721246,0203000900080008D7A37A400000803D00090309
1772721247,02010005FFFF00181F85794048E17A3D000A03090800D4FF00004C410500D5FF00003041
1772721248,0202000800050008F6287E408FC2753D00080209
1772721250,02010005FFFF0010F6287E408FC2753D000802090500D3FF00001C41
1772721250,0202000700050008713D7E408FC2753D00070209
1772721252,02010005FFFF0010713D7E408FC2753D000702090500D8FF00004041
1772721252,0202000600050008B81E79408FC2753D00060209
1772721254,02010005FFFF0010B81E79408FC2753D000602090500D8FF00002041
1772721254,02010005FFFF0008AE477D406666263E00050109
1772721256,02010004FFFF0008666681408FC2753D00040109
1772721258,02010003FFFF00080000814048E17A3D00030109
1772721262,02010001FFFF0008A4707F40D7A3703D00010109
1772721265,0203000A000600081F85794048E17A3D000A030A
1772721266,02020006000100101F85794048E17A3D000A030A0600E1FF00005041
1772721267,02030009000800085C8F7A405C8F823D0009030A
1772721268,02010001FFFF00181F85794048E17A3D000A030A0600E1FF000050410100D7FF00005441
1772721268,02020008000100105C8F7A405C8F823D0009030A0800D9FF00001841
1772721269,0202000800040008F6287E408FC2753D0008020A
1772721270,02010004FFFF0010F6287E408FC2753D0008020A0400DBFF00005441
1772721271,0202000700030008F6287E408FC2753D0007020A
1772721272,02010003FFFF0010F6287E408FC2753D0007020A0300D9FF00002041
1772721273,0202000600040008B81E79408FC2753D0006020A
1772721274,02010004FFFF0010B81E79408FC2753D0006020A0400D7FF00005441
1772721275,02010005FFFF0008B81E7F400000803D0005010A
1772721277,02010004FFFF0008666681408FC2753D0004010A
1772721279,02010003FFFF00080000814048E17A3D0003010A
1772721283,02010001FFFF0008A4707F40D7A3703D0001010A
1772721285,0203000A00060008A470794048E17A3D000A030B
1772721286,0202000600010010A470794048E17A3D000A030B0600E1FF00005041
1772721287,02030009000600085C8F7A400000803D0009030B
1772721287,02010001FFFF0018A470794048E17A3D000A030B0600E1FF000050410100D7FF00005C41
1772721288,02020006000100105C8F7A400000803D0009030B0600D8FF00005C41
1772721289,0202000800010008F6287E408FC2753D0008020B
1772721289,02010001FFFF00185C8F7A400000803D0009030B0600D8FF00005C410100D6FF00005041
1772721291,0202000700050008F6287E408FC2753D0007020B
1772721292,02010005FFFF0010F6287E408FC2753D0007020B0500D9FF00003C41
1772721293,02020006000400083D0A79408FC2753D0006020B
1772721294,02010004FFFF00103D0A79408FC2753D0006020B0400D8FF00006041
1772721295,02010005FFFF00083D0A7F400000803D0005010B
1772721297,02010004FFFF0008666681408FC2753D0004010B
1772721299,02010003FFFF0008C3F5804048E17A3D0003010B
1772721303,02010001FFFF0008A4707F40D7A3703D0001010B
1772721305,0203000A00080008A470794048E17A3D000A030C
1772721307,0202000800050010A470794048E17A3D000A030C0800D5FF00004841
1772721307,0203000900060008E17A7A400000803D0009030C
1772721309,0202000600030010E17A7A400000803D0009030C0600D8FF00005C41
1772721309,02020008000300087B147E408FC2753D0008020C
1772721309,02020008000300087B147E408FC2753D0008020C
1772721309,02010003FFFF0018E17A7A400000803D0009030C0600D8FF00005C410300D5FF00002041
1772721311,02020007000500087B147E408FC2753D0007020C
1772721313,02010005FFFF00107B147E408FC2753D0007020C0500D8FF00003041
1772721313,02020006000400083D0A79408FC2753D0006020C
1772721315,02010004FFFF00103D0A79408FC2753D0006020C0400D7FF00005C41
1772721315,02010005FFFF00083D0A7F400000803D0005010C
1772721317,02010004FFFF0008295C81408FC2753D0004010C
1772721319,02010003FFFF0008C3F5804048E17A3D0003010C
1772721323,02010001FFFF0008A4707F40D7A3703D0001010C
1772721326,0203000A00080008A470794048E17A3D000A030D
1772721327,0202000800010010A470794048E17A3D000A030D0800D5FF00005841
1772721327,0203000900070008E17A7A405C8F823D0009030D
1772721329,02010001FFFF0018A470794048E17A3D000A030D0800D5FF000058410100C5FF00004C41
1772721329,0202000700040010E17A7A405C8F823D0009030D0700DCFF00005C41
1772721329,02020008000300087B147E408FC2753D0008020D
1772721330,02010004FFFF0018E17A7A405C8F823D0009030D0700DCFF00005C410400E2FF00005841
1772721331,02010003FFFF00107B147E408FC2753D0008020D0300E6FF00005041
